PN10RA	1448040
PN10RB	1411080
PN10RC	1451059
PN10RD	1548186
PN10RE	1574598
PN10RF	1477816
PN10RG	1595673
PN10RH	1541495
PN10RI	1580194
PN10RJ	1462405
PN10RK	1606523
PN10RL	1448817
PN10RM	1546603
PN10RN	1493316
PN10RO	1587148
PN10RP	1233138
PN10RQ	1400644
PN10RR	1375119
PN10RS	1480139
PN10RT	1453425
PN11RA	2017642
PN11RB	1454621
PN11RC	1819321
PN11RD	1750203
PN11RE	1919563
PN11RF	1853739
PN11RG	1847971
PN11RH	1743197
PN11RI	1757037
PN11RJ	2098601
PN11RK	1877080
PN11RL	1812809
PN11RM	1955714
PN11RN	1878402
PN11RO	1811695
PN12RA	1246857
PN12RB	1154924
PN12RC	1116730
PN12RD	1303257
PN12RE	1056298
PN12RF	1036713
PN12RG	1141057
PN12RH	1139069
PN12RI	1296442
PN12RJ	1367573
PN13RA	1656308
PN13RB	1581028
PN13RC	1492416
PN13RD	1598373
PN13RE	1334965
PN13RF	1537040
PN13RG	1482705
PN13RH	1538206
PN13RI	1524834
PN13RJ	1636363
PN13RK	1702065
PN13RL	1624129
PN13RM	1455871
PN13RN	1662639
PN13RO	1485067
PN13RP	1650637
PN13RQ	1750589
PN13RR	1585163
PN13RS	1817476
PN13RT	1133924
PN13RU	1651665
PN14RA	1175758
PN14RB	1291380
PN14RC	1245923
PN14RD	1457626
PN14RE	1097051
PN14RF	1268651
PN14RG	1503741
PN14RH	1606500
PN14RI	1781455
PN14RJ	1260350
PN14RK	1427502
PN14RL	1490548
PN14RM	1093246
PN14RN	1289342
PN14RO	1367621
PN14RP	1236266
PN14RQ	1299831
PN14RR	1295228
PN14RS	1149048
PN14RT	1185635
PN15RA	841365
PN15RB	1339298
PN15RC	1309914
PN15RD	712006
PN15RE	1106682
PN15RF	1152629
PN15RG	1087439
PN15RH	1175665
PN15RI	1075303
PN15RJ	1351095
PN15RK	1352317
PN15RL	1353333
PN15RM	1305254
PN15RN	1278033
PN15RO	1068527
PN15RP	1335010
PN16RA	1903886
PN16RB	1514817
PN16RC	1716410
PN16RD	1284721
PN16RE	1388260
PN16RF	1642412
PN16RG	1489065
PN16RH	1793552
PN16RI	1376547
PN16RJ	1644523
PN16RK	1645313
PN16RL	1415986
PN16RM	1254725
PN16RN	1544250
PN16RO	1718409
PN16RP	1462340
PN16RQ	1650960
PN16RR	1492720
PN16RS	1449379
PN16RT	1672479
PN16RU	1582157
PN16RV	1439531
PN1CA	1680367
PN1CB	1584433
PN1CC	987451
PN1CD	1380506
PN1CE	793475
PN1CF	659563
PN1CG	821175
PN1CH	1387969
PN1CI	899575
PN1CJ	1327404
PN1CK	768662
PN1CL	1179825
PN1DA	5994
PN1DB	5838
PN1DC	108458
PN1DD	15102
PN1DE	6434
PN1DF	5656
PN1DG	16209
PN1DH	42642
PN1DI	13451
PN1DJ	185258
PN1DK	88359
PN1DL	207375
PN1GA	28727
PN1GB	523482
PN1GC	197125
PN1GD	196293
PN1GE	301881
PN1GF	210311
PN1GG	381466
PN1GH	192177
PN1GI	48453
PN1GJ	294166
PN1GK	193656
PN1GL	213929
PN1IA	118853
PN1IB	141362
PN1IC	72417
PN1ID	129305
PN1IE	25938
PN1IF	20953
PN1IG	11733
PN1IH	49342
PN1II	95899
PN1IJ	15878
PN1IK	78472
PN1IL	29821
PN1JA	73017
PN1JB	31924
PN1JC	156145
PN1JD	5788
PN1JE	405495
PN1JF	107958
PN1JG	171446
PN1JH	183735
PN1JI	55986
PN1JJ	167001
PN1JK	98050
PN1JL	173623
PN1LA	21295
PN1LB	13175
PN1LC	1449144
PN1LD	1293638
PN1LE	550742
PN1LF	826871
PN1LG	691909
PN1LH	1239742
PN1LI	1022321
PN1LJ	592135
PN1LK	776873
PN1LL	432432
PN1RA	2778849
PN1RB	2621049
PN1RC	2326731
PN1RD	2153814
PN1RE	1312667
PN1RF	1408111
PN1RG	730669
PN1RH	2072510
PN1RI	1459557
PN1RJ	1344594
PN1RK	2097104
PN1RL	1831069
PN2CA	1088988
PN2CB	1685128
PN2CC	1322263
PN2CD	1444450
PN2CE	1473829
PN2CF	1576864
PN2CG	1615954
PN2CH	1858439
PN2CI	1960865
PN2CJ	1764510
PN2DA	16596
PN2DB	79865
PN2DC	4753
PN2DD	11280
PN2DE	19122
PN2DF	6766
PN2DG	54920
PN2DH	4423
PN2DI	9367
PN2DJ	14980
PN2GA	66593
PN2GB	276015
PN2GC	211220
PN2GD	239902
PN2GE	248622
PN2GF	285216
PN2GG	338073
PN2GH	104455
PN2GI	279502
PN2GJ	132390
PN2IA	62996
PN2IB	204486
PN2IC	127195
PN2ID	21920
PN2IE	25228
PN2IF	174329
PN2IG	18660
PN2IH	7844
PN2II	6133
PN2IJ	8773
PN2JA	62925
PN2JB	114707
PN2JC	108372
PN2JD	315040
PN2JE	58641
PN2JF	38653
PN2JG	69230
PN2JH	67509
PN2JI	83528
PN2JJ	33295
PN2LA	1330541
PN2LB	1327710
PN2LC	963876
PN2LD	1254813
PN2LE	969812
PN2LF	1194155
PN2LG	1307148
PN2LH	1334442
PN2LI	1401860
PN2LJ	999927
PN2RA	2028603
PN2RB	1539849
PN2RC	1845091
PN2RD	1173668
PN2RE	1865937
PN2RF	2020530
PN2RG	1630882
PN2RH	1934065
PN2RI	1877166
PN2RJ	1759937
PN3CA	1733377
PN3CB	1801878
PN3CC	2054168
PN3CD	1231701
PN3CE	479086
PN3CF	1769171
PN3CG	1418784
PN3CH	1671041
PN3DA	4724
PN3DB	6961
PN3DC	5428
PN3DD	392459
PN3DE	6434
PN3DF	219822
PN3DG	400275
PN3DH	6001
PN3GA	319724
PN3GB	307198
PN3GC	123021
PN3GD	522538
PN3GE	376574
PN3GF	319752
PN3GG	144835
PN3GH	139018
PN3IA	6484
PN3IB	204595
PN3IC	16168
PN3ID	6879
PN3IE	45284
PN3IF	21974
PN3IG	17786
PN3IH	23653
PN3JA	141660
PN3JB	4826
PN3JC	139384
PN3JD	322052
PN3JE	128601
PN3JF	320327
PN3JG	358843
PN3JH	116126
PN3LA	1551787
PN3LB	1266498
PN3LC	1837576
PN3LD	1367804
PN3LE	1513093
PN3LF	1227311
PN3LG	1333397
PN3LH	1808928
PN3RA	1853543
PN3RB	1578612
PN3RC	1712929
PN3RD	1655641
PN3RE	1635212
PN3RF	2250516
PN3RG	1662613
PN3RH	2370484
PN4RA	1165617
PN4RB	1200235
PN4RC	1300910
PN4RD	1444647
PN4RE	1385188
PN4RF	724114
PN4RG	1160376
PN4RH	1148401
PN5CA	911762
PN5CB	969360
PN5CC	712185
PN5CD	833245
PN5CE	844203
PN5CF	943369
PN5CG	894563
PN5CH	81181
PN5DA	8318
PN5DB	12277
PN5DC	18404
PN5DD	116850
PN5DE	25254
PN5DF	7304
PN5DG	16008
PN5DH	61668
PN5GA	371456
PN5GB	239948
PN5GC	238741
PN5GD	418970
PN5GE	297057
PN5GF	347357
PN5GG	453919
PN5GH	346729
PN5IA	323336
PN5IB	262274
PN5IC	85582
PN5ID	61213
PN5IE	400921
PN5IF	82475
PN5IG	83395
PN5IH	232152
PN5JA	156991
PN5JB	105989
PN5JC	104319
PN5JD	650292
PN5JE	100244
PN5JF	133547
PN5JG	114442
PN5JH	663552
PN5LA	689483
PN5LB	980479
PN5LC	995019
PN5LD	1006789
PN5LE	700645
PN5LF	1041816
PN5LG	1054142
PN5LH	928849
PN5RA	1289767
PN5RB	1138508
PN5RC	861990
PN5RD	1136141
PN5RE	1234076
PN5RF	1303683
PN5RG	1165501
PN5RH	1261268
PN6RA	1710884
PN6RB	2046575
PN6RC	2150857
PN6RD	1765907
PN6RE	1480528
PN6RF	1457157
PN6RG	1767665
PN6RH	1733396
PN6RI	1694241
PN6RJ	1413836
PN6RK	1256372
PN6RL	1803225
PN6RM	1558928
PN6RN	1666194
PN6RO	1488203
PN6RP	1642831
PN6RQ	1464566
PN6RR	1635068
PN6RS	1626371
PN6RT	1776019
PN7RA	1073293
PN7RB	1352805
PN7RC	1456344
PN7RD	1106161
PN7RE	1310090
PN7RF	1497095
PN7RG	1432256
PN7RH	1305326
PN7RI	1314563
PN7RJ	1540134
PN7RK	1525894
PN7RL	1317743
PN7RM	1286778
PN7RN	1540407
PN7RO	1334935
PN7RP	1343175
PN7RQ	1476957
PN7RR	1239276
PN7RS	1073742
PN7RT	1453779
PN7RU	1390366
PN7RV	1086327
PN8RA	1336125
PN8RB	1369418
PN8RC	1078317
PN8RD	1359874
PN8RE	1323894
PN8RF	1265130
PN8RG	1412627
PN8RH	984068
PN8RI	1225210
PN8RJ	1219011
PN8RK	1098912
PN8RL	1504467
PN8RM	1569527
PN8RN	1263473
PN8RO	1488352
PN8RP	1282940
PN8RQ	1222259
PN8RR	1261954
PN8RS	1439767
PN9RA	1358495
PN9RB	1498003
PN9RC	1401245
PN9RD	1504369
PN9RE	1460937
PN9RF	1390643
PN9RG	1332458
PN9RH	1276173
PN9RI	1168932
PN9RJ	1546441
PN9RK	1177661
PN9RL	1418663
PN9RM	1605497
PN9RN	1419119
PN9RO	1268390
PN9RP	1268488
PN9RQ	1306827
