PN10RB.m500.gff	1462949
PN10RC.m500.gff	1505524
PN10RA.m500.gff	1501153
PN10RD.m500.gff	1606806
PN10RE.m500.gff	1634704
PN10RF.m500.gff	1530986
PN10RH.m500.gff	1599046
PN10RJ.m500.gff	1517014
PN10RG.m500.gff	1657828
PN10RI.m500.gff	1640185
PN10RL.m500.gff	1501127
PN10RK.m500.gff	1669161
PN10RN.m500.gff	1549035
PN10RM.m500.gff	1604050
PN10RO.m500.gff	1645086
PN10RP.m500.gff	1278862
PN10RQ.m500.gff	1454111
PN10RR.m500.gff	1427493
PN10RS.m500.gff	1536379
PN10RT.m500.gff	1508955
PN11RB.m500.gff	1510825
PN11RA.m500.gff	2095308
PN11RC.m500.gff	1890252
PN11RD.m500.gff	1817368
PN11RE.m500.gff	1992735
PN11RF.m500.gff	1924283
PN11RI.m500.gff	1823191
PN11RH.m500.gff	1810535
PN11RG.m500.gff	1918685
PN11RJ.m500.gff	2180944
PN11RK.m500.gff	1949781
PN11RL.m500.gff	1883745
PN11RN.m500.gff	1949477
PN11RM.m500.gff	2030388
PN11RO.m500.gff	1880824
PN12RA.m500.gff	1293182
PN12RB.m500.gff	1198254
PN12RC.m500.gff	1158105
PN12RD.m500.gff	1352550
PN12RE.m500.gff	1096277
PN12RF.m500.gff	1075230
PN12RG.m500.gff	1183360
PN12RH.m500.gff	1181510
PN12RI.m500.gff	1345653
PN12RJ.m500.gff	1419162
PN13RA.m500.gff	1719044
PN13RC.m500.gff	1548417
PN13RB.m500.gff	1640989
PN13RD.m500.gff	1658782
PN13RE.m500.gff	1383467
PN13RG.m500.gff	1537362
PN13RF.m500.gff	1596066
PN13RH.m500.gff	1596753
PN13RI.m500.gff	1580641
PN13RJ.m500.gff	1697937
PN13RM.m500.gff	1510770
PN13RL.m500.gff	1686110
PN13RK.m500.gff	1766715
PN13RN.m500.gff	1725792
PN13RO.m500.gff	1538667
PN13RP.m500.gff	1712854
PN13RR.m500.gff	1642944
PN13RQ.m500.gff	1817907
PN13RT.m500.gff	1176748
PN13RS.m500.gff	1885959
PN14RA.m500.gff	1220109
PN14RB.m500.gff	1337897
PN14RC.m500.gff	1290448
PN13RU.m500.gff	1714494
PN14RE.m500.gff	1136886
PN14RD.m500.gff	1512300
PN14RF.m500.gff	1314686
PN14RG.m500.gff	1559888
PN14RH.m500.gff	1667653
PN14RM.m500.gff	1132332
PN14RJ.m500.gff	1305055
PN14RL.m500.gff	1547708
PN14RI.m500.gff	1848887
PN14RK.m500.gff	1481456
PN14RN.m500.gff	1335244
PN14RO.m500.gff	1418920
PN14RP.m500.gff	1280419
PN14RR.m500.gff	1343725
PN14RQ.m500.gff	1346639
PN15RA.m500.gff	872812
PN14RS.m500.gff	1191077
PN14RT.m500.gff	1229219
PN15RB.m500.gff	1388888
PN15RD.m500.gff	738298
PN15RC.m500.gff	1360442
PN15RE.m500.gff	1147608
PN15RF.m500.gff	1197511
PN15RG.m500.gff	1128733
PN15RI.m500.gff	1115992
PN15RH.m500.gff	1220014
PN15RK.m500.gff	1403234
PN15RJ.m500.gff	1403177
PN15RL.m500.gff	1404054
PN15RN.m500.gff	1327294
PN15RM.m500.gff	1355792
PN15RO.m500.gff	1107606
PN15RP.m500.gff	1386010
PN16RB.m500.gff	1571995
PN16RC.m500.gff	1779855
PN16RA.m500.gff	1976417
PN16RD.m500.gff	1334871
PN16RE.m500.gff	1441067
PN16RF.m500.gff	1704184
PN16RI.m500.gff	1427972
PN16RG.m500.gff	1545750
PN16RH.m500.gff	1861125
PN16RJ.m500.gff	1705847
PN16RM.m500.gff	1301555
PN16RL.m500.gff	1470060
PN16RK.m500.gff	1707197
PN16RN.m500.gff	1602424
PN16RP.m500.gff	1516404
PN16RO.m500.gff	1782953
PN16RR.m500.gff	1547021
PN16RS.m500.gff	1503389
PN16RQ.m500.gff	1712483
PN16RU.m500.gff	1640657
PN16RT.m500.gff	1734274
PN16RV.m500.gff	1495087
PN1CA.m500.gff	1748687
PN1CB.m500.gff	1648252
PN1CE.m500.gff	824407
PN1CC.m500.gff	1026389
PN1CF.m500.gff	685636
PN1CG.m500.gff	853331
PN1CD.m500.gff	1432463
PN1CI.m500.gff	934359
PN1DA.m500.gff	6894
PN1DB.m500.gff	6735
PN1DC.m500.gff	112644
PN1DD.m500.gff	16402
PN1DE.m500.gff	7382
PN1DF.m500.gff	6512
PN1DG.m500.gff	17611
PN1CK.m500.gff	798414
PN1DH.m500.gff	44856
PN1DI.m500.gff	14556
PN1CH.m500.gff	1442131
PN1DK.m500.gff	91315
PN1DJ.m500.gff	191751
PN1GA.m500.gff	30685
PN1DL.m500.gff	215040
PN1CJ.m500.gff	1381268
PN1GC.m500.gff	204738
PN1GD.m500.gff	203410
PN1CL.m500.gff	1224302
PN1GB.m500.gff	544638
PN1GE.m500.gff	312107
PN1GF.m500.gff	217707
PN1GI.m500.gff	50521
PN1GK.m500.gff	200644
PN1GH.m500.gff	198498
PN1GL.m500.gff	221364
PN1GJ.m500.gff	304675
PN1IB.m500.gff	146965
PN1IC.m500.gff	75504
PN1IA.m500.gff	124020
PN1IE.m500.gff	27562
PN1IG.m500.gff	12891
PN1IF.m500.gff	22369
PN1GG.m500.gff	395547
PN1IJ.m500.gff	17065
PN1IH.m500.gff	51838
PN1IL.m500.gff	31648
PN1II.m500.gff	99909
PN1IK.m500.gff	81904
PN1ID.m500.gff	134544
PN1JD.m500.gff	6638
PN1JB.m500.gff	34266
PN1JA.m500.gff	76809
PN1JF.m500.gff	112229
PN1JI.m500.gff	58505
PN1JC.m500.gff	162316
PN1JG.m500.gff	177735
PN1JH.m500.gff	189902
PN1LA.m500.gff	23407
PN1JK.m500.gff	101425
PN1LB.m500.gff	14837
PN1JJ.m500.gff	172852
PN1JL.m500.gff	179832
PN1JE.m500.gff	419982
PN1LE.m500.gff	572696
PN1LF.m500.gff	858895
PN1LG.m500.gff	718886
PN1LD.m500.gff	1342698
PN1LC.m500.gff	1505530
PN1LL.m500.gff	449464
PN1LJ.m500.gff	615675
PN1LH.m500.gff	1288295
PN1LI.m500.gff	1061152
PN1LK.m500.gff	807061
PN1RE.m500.gff	1361341
PN1RD.m500.gff	2235048
PN1RC.m500.gff	2415027
PN1RB.m500.gff	2723076
PN1RF.m500.gff	1462178
PN1RA.m500.gff	2887177
PN1RG.m500.gff	759501
PN1RI.m500.gff	1515790
PN1RJ.m500.gff	1396403
PN1RH.m500.gff	2153819
PN1RL.m500.gff	1897374
PN1RK.m500.gff	2178670
PN2CA.m500.gff	1132632
PN2CC.m500.gff	1374917
PN2CB.m500.gff	1750892
PN2CD.m500.gff	1501320
PN2CF.m500.gff	1637803
PN2CE.m500.gff	1532233
PN2DA.m500.gff	17802
PN2DB.m500.gff	83060
PN2DC.m500.gff	5590
PN2DD.m500.gff	12631
PN2DE.m500.gff	20487
PN2DF.m500.gff	7777
PN2DG.m500.gff	57196
PN2DH.m500.gff	5178
PN2DI.m500.gff	10521
PN2DJ.m500.gff	16466
PN2GA.m500.gff	69428
PN2GB.m500.gff	293885
PN2CG.m500.gff	1677735
PN2GC.m500.gff	224838
PN2GD.m500.gff	255068
PN2CH.m500.gff	1931771
PN2GE.m500.gff	266279
PN2GF.m500.gff	307732
PN2GH.m500.gff	110724
PN2GJ.m500.gff	138842
PN2IA.m500.gff	65260
PN2GG.m500.gff	366965
PN2GI.m500.gff	297737
PN2ID.m500.gff	23494
PN2IB.m500.gff	212539
PN2IE.m500.gff	26783
PN2IC.m500.gff	132603
PN2IH.m500.gff	8750
PN2II.m500.gff	7063
PN2IG.m500.gff	19883
PN2IJ.m500.gff	9839
PN2JA.m500.gff	65345
PN2CJ.m500.gff	1834211
PN2IF.m500.gff	181002
PN2JC.m500.gff	112236
PN2JB.m500.gff	119095
PN2JE.m500.gff	60843
PN2JF.m500.gff	40883
PN2JG.m500.gff	72189
PN2JJ.m500.gff	35079
PN2JH.m500.gff	70682
PN2JI.m500.gff	87524
PN2CI.m500.gff	2039412
PN2JD.m500.gff	328448
PN2LC.m500.gff	1002107
PN2LE.m500.gff	1009275
PN2LA.m500.gff	1381945
PN2LB.m500.gff	1379921
PN2LD.m500.gff	1305244
PN2LF.m500.gff	1241371
PN2LH.m500.gff	1388116
PN2LG.m500.gff	1358479
PN2LJ.m500.gff	1040411
PN2LI.m500.gff	1457393
PN2RD.m500.gff	1222587
PN2RB.m500.gff	1601876
PN2RC.m500.gff	1919046
PN2RA.m500.gff	2107492
PN2RE.m500.gff	1942260
PN2RG.m500.gff	1695486
PN2RF.m500.gff	2099230
PN2RI.m500.gff	1951341
PN2RH.m500.gff	2010882
PN2RJ.m500.gff	1832193
PN3CE.m500.gff	498306
PN3CA.m500.gff	1799393
PN3CD.m500.gff	1277172
PN3CB.m500.gff	1871693
PN3DA.m500.gff	5643
PN3DB.m500.gff	8111
PN3DC.m500.gff	6363
PN3DD.m500.gff	406600
PN3DE.m500.gff	7474
PN3CC.m500.gff	2134984
PN3DF.m500.gff	227899
PN3DH.m500.gff	6988
PN3DG.m500.gff	413691
PN3GA.m500.gff	331074
PN3GC.m500.gff	127793
PN3GB.m500.gff	318580
PN3CF.m500.gff	1839945
PN3CG.m500.gff	1472739
PN3GG.m500.gff	151479
PN3GH.m500.gff	144164
PN3CH.m500.gff	1736336
PN3IA.m500.gff	7421
PN3GF.m500.gff	331549
PN3GE.m500.gff	409700
PN3IC.m500.gff	17503
PN3ID.m500.gff	7818
PN3IF.m500.gff	23697
PN3IG.m500.gff	19097
PN3IE.m500.gff	47745
PN3JB.m500.gff	5761
PN3IH.m500.gff	25126
PN3GD.m500.gff	553859
PN3IB.m500.gff	213306
PN3JC.m500.gff	144199
PN3JE.m500.gff	134263
PN3JA.m500.gff	147098
PN3JH.m500.gff	120332
PN3JD.m500.gff	334967
PN3JF.m500.gff	333593
PN3JG.m500.gff	371652
PN3LB.m500.gff	1316483
PN3LA.m500.gff	1609525
PN3LD.m500.gff	1418319
PN3LE.m500.gff	1571176
PN3LC.m500.gff	1910356
PN3LF.m500.gff	1275623
PN3LG.m500.gff	1383693
PN3LH.m500.gff	1880922
PN3RA.m500.gff	1925178
PN3RB.m500.gff	1640419
PN3RC.m500.gff	1781111
PN3RD.m500.gff	1716366
PN3RE.m500.gff	1698881
PN3RG.m500.gff	1726419
PN4RA.m500.gff	1206698
PN3RF.m500.gff	2334931
PN4RB.m500.gff	1246838
PN3RH.m500.gff	2463269
PN4RC.m500.gff	1351799
PN4RD.m500.gff	1500221
PN4RE.m500.gff	1436943
PN4RF.m500.gff	752313
PN4RG.m500.gff	1203317
PN5CA.m500.gff	939597
PN5CC.m500.gff	732355
PN4RH.m500.gff	1191428
PN5CB.m500.gff	997188
PN5CH.m500.gff	84682
PN5DA.m500.gff	9408
PN5DB.m500.gff	13329
PN5DC.m500.gff	19986
PN5DD.m500.gff	121077
PN5DE.m500.gff	27195
PN5DF.m500.gff	8167
PN5DG.m500.gff	17308
PN5CE.m500.gff	869327
PN5DH.m500.gff	63945
PN5CD.m500.gff	858384
PN5CF.m500.gff	970370
PN5CG.m500.gff	920010
PN5GC.m500.gff	248652
PN5GB.m500.gff	252404
PN5GA.m500.gff	389499
PN5GE.m500.gff	312170
PN5GF.m500.gff	361877
PN5GD.m500.gff	437158
PN5IC.m500.gff	87987
PN5ID.m500.gff	62888
PN5GH.m500.gff	362570
PN5IB.m500.gff	271300
PN5GG.m500.gff	475812
PN5IF.m500.gff	84874
PN5IG.m500.gff	85699
PN5IA.m500.gff	333749
PN5JB.m500.gff	109427
PN5JC.m500.gff	108161
PN5JA.m500.gff	175530
PN5IH.m500.gff	239872
PN5JE.m500.gff	103609
PN5IE.m500.gff	412794
PN5JF.m500.gff	138001
PN5JG.m500.gff	118571
PN5JD.m500.gff	670800
PN5JH.m500.gff	684884
PN5LA.m500.gff	708717
PN5LB.m500.gff	1008642
PN5LC.m500.gff	1025355
PN5LE.m500.gff	719687
PN5LD.m500.gff	1037060
PN5LF.m500.gff	1071457
PN5LH.m500.gff	957579
PN5LG.m500.gff	1085080
PN5RC.m500.gff	885123
PN5RA.m500.gff	1328639
PN5RB.m500.gff	1172146
PN5RD.m500.gff	1169821
PN5RE.m500.gff	1269478
PN5RF.m500.gff	1343468
PN5RG.m500.gff	1200096
PN5RH.m500.gff	1298311
PN6RA.m500.gff	1772675
PN6RB.m500.gff	2119961
PN6RE.m500.gff	1534684
PN6RD.m500.gff	1830742
PN6RC.m500.gff	2229856
PN6RF.m500.gff	1508886
PN6RH.m500.gff	1798376
PN6RG.m500.gff	1831625
PN6RI.m500.gff	1754855
PN6RK.m500.gff	1301771
PN6RJ.m500.gff	1464851
PN6RL.m500.gff	1870059
PN6RM.m500.gff	1614727
PN6RN.m500.gff	1727111
PN6RO.m500.gff	1540633
PN6RP.m500.gff	1702911
PN6RQ.m500.gff	1518195
PN7RA.m500.gff	1111958
PN6RS.m500.gff	1687107
PN6RR.m500.gff	1694975
PN6RT.m500.gff	1841885
PN7RD.m500.gff	1146160
PN7RB.m500.gff	1402994
PN7RE.m500.gff	1357027
PN7RC.m500.gff	1511678
PN7RF.m500.gff	1552631
PN7RH.m500.gff	1353396
PN7RG.m500.gff	1484457
PN7RI.m500.gff	1362672
PN7RJ.m500.gff	1599185
PN7RK.m500.gff	1584269
PN7RL.m500.gff	1364540
PN7RM.m500.gff	1336057
PN7RO.m500.gff	1383795
PN7RN.m500.gff	1599318
PN7RP.m500.gff	1391823
PN7RQ.m500.gff	1531549
PN7RR.m500.gff	1283589
PN7RS.m500.gff	1112493
PN7RT.m500.gff	1509667
PN7RU.m500.gff	1442717
PN7RV.m500.gff	1125657
PN8RA.m500.gff	1382867
PN8RC.m500.gff	1115177
PN8RB.m500.gff	1417242
PN8RD.m500.gff	1408062
PN8RE.m500.gff	1370894
PN8RF.m500.gff	1309598
PN8RH.m500.gff	1018377
PN8RG.m500.gff	1464985
PN8RI.m500.gff	1269219
PN8RJ.m500.gff	1263503
PN8RK.m500.gff	1137530
PN8RL.m500.gff	1557260
PN8RM.m500.gff	1627072
PN8RN.m500.gff	1308204
PN8RO.m500.gff	1541956
PN8RP.m500.gff	1327538
PN8RQ.m500.gff	1265594
PN8RR.m500.gff	1305623
PN8RS.m500.gff	1490824
PN9RA.m500.gff	1410354
PN9RB.m500.gff	1554244
PN9RC.m500.gff	1454930
PN9RD.m500.gff	1561833
PN9RE.m500.gff	1515831
PN9RF.m500.gff	1442828
PN9RG.m500.gff	1382958
PN9RH.m500.gff	1324340
PN9RI.m500.gff	1209597
PN9RK.m500.gff	1218396
PN9RJ.m500.gff	1599763
PN9RL.m500.gff	1472889
PN9RQ.m500.gff	1355632
PN9RN.m500.gff	1473282
PN9RM.m500.gff	1666695
PN9RO.m500.gff	1315188
PN9RP.m500.gff	1315371
